trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1084,False,"{'a': 0.033, 'e': 1.959962744140579e-05}",25,13,20.702045889588412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.033, 'e': 1.940460788990944e-05}",30,15,23.641413492367725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.033, 'e': 1.9211528815372642e-05}",20,5,28.31041616189058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.033, 'e': 1.9020370909727005e-05}",20,11,16.096111024929193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.033, 'e': 1.8831115057022737e-05}",20,12,14.324512908788634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.033, 'e': 1.864374233151682e-05}",25,9,24.394366167500962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.033, 'e': 1.8458233995780558e-05}",25,16,15.978310973528513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.033, 'e': 1.8274571498825787e-05}",25,17,13.769168581828666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.033, 'e': 1.8092736474249758e-05}",30,13,31.11646879397043,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.033, 'e': 1.7912710738398488e-05}",25,2,38.174342638701646,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.033, 'e': 1.7734476288548362e-05}",30,15,30.558069987054616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.033, 'e': 1.755801530110584e-05}",30,8,37.071362498813414,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.033, 'e': 1.738331012982519e-05}",20,0,23.92741254091125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1097,False,"{'a': 0.033, 'e': 1.7210343304043663e-05}",30,3,41.996093568451336,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.033, 'e': 1.703909752693454e-05}",25,16,17.29392991793635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.033, 'e': 1.6869555673777405e-05}",20,2,24.35239894003223,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.033, 'e': 1.670170079024566e-05}",20,12,14.329691524791427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.033, 'e': 1.6535516090711067e-05}",20,3,22.106301304240628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.033, 'e': 1.637098495656519e-05}",20,6,21.684818369384903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.033, 'e': 1.62080909345575e-05}",30,4,39.901374782082875,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.033, 'e': 1.6046817735150026e-05}",20,0,24.86486620266775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1105,False,"{'a': 0.033, 'e': 1.588714923088849e-05}",20,0,29.51278246901127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1106,False,"{'a': 0.033, 'e': 1.5729069454789374e-05}",25,0,32.2132188812647,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1107,False,"{'a': 0.033, 'e': 1.557256259874334e-05}",25,15,13.835866321438901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.033, 'e': 1.541761301193436e-05}",20,0,-17.45267491312135,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1109,False,"{'a': 0.033, 'e': 1.5264205199274627e-05}",20,0,32.96094977132662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1110,False,"{'a': 0.033, 'e': 1.5112323819855033e-05}",20,10,14.843827400538267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.033, 'e': 1.4961953685411072e-05}",30,9,29.996874322559613,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.033, 'e': 1.481307975880396e-05}",30,15,24.369983535682945,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.033, 'e': 1.466568715251703e-05}",25,17,15.331571449455495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.033, 'e': 1.4519761127166799e-05}",25,13,19.315156196119137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.033, 'e': 1.4375287090029125e-05}",20,9,17.017553559600934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.033, 'e': 1.42322505935799e-05}",25,0,37.58348663428917,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.033, 'e': 1.4090637334050282e-05}",20,12,18.723211225237744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.033, 'e': 1.3950433149996304e-05}",35,24,18.732344772034555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.033, 'e': 1.3811624020882727e-05}",30,11,33.43256428788895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.033, 'e': 1.3674196065680938e-05}",25,0,39.058409747251744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1121,False,"{'a': 0.033, 'e': 1.3538135541480944e-05}",25,17,15.586498164489969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.033, 'e': 1.3403428842116915e-05}",30,6,44.37004383182846,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.033, 'e': 1.3270062496806658e-05}",20,0,23.714099552100393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1124,False,"{'a': 0.033, 'e': 1.3138023168804505e-05}",25,7,34.553019503542885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.033, 'e': 1.300729765406762e-05}",25,8,21.673984438666793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.033, 'e': 1.2877872879935594e-05}",30,15,27.902723142271217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.033, 'e': 1.2749735903823159e-05}",20,0,26.837218566659217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1128,False,"{'a': 0.033, 'e': 1.2622873911925919e-05}",25,7,26.74361334310521,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.033, 'e': 1.2497274217938947e-05}",20,8,20.113729149650048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.033, 'e': 1.2372924261788221e-05}",25,14,19.574681139142562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.033, 'e': 1.224981160837448e-05}",20,15,8.329923655878975,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.033, 'e': 1.2127923946329785e-05}",20,3,23.849416405310293,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.033, 'e': 1.200724908678636e-05}",20,0,34.40169577662049,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1134,False,"{'a': 0.033, 'e': 1.1887774962157688e-05}",35,18,28.49899738146617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.033, 'e': 1.1769489624931745e-05}",20,9,18.998439041678164,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.033, 'e': 1.1652381246476234e-05}",20,12,10.892628875452495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.033, 'e': 1.1536438115855702e-05}",20,0,25.008269204873663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1138,False,"{'a': 0.033, 'e': 1.1421648638660505e-05}",25,10,20.10494598173766,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.033, 'e': 1.1308001335847248e-05}",35,13,38.37254609390906,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.033, 'e': 1.119548484259094e-05}",25,17,16.883146990281116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.033, 'e': 1.1084087907148492e-05}",20,0,23.67422660763769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1142,False,"{'a': 0.033, 'e': 1.0973799389733532e-05}",25,17,12.519497774984247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.033, 'e': 1.0864608261402407e-05}",25,14,19.241198927745607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.033, 'e': 1.0756503602951294e-05}",25,6,30.050458231934037,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.033, 'e': 1.0649474603824239e-05}",25,15,18.39845642159253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.033, 'e': 1.0543510561032177e-05}",25,3,36.033840968765716,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.033, 'e': 1.0438600878082507e-05}",20,12,14.079864657591864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.033, 'e': 1.0334735063919507e-05}",35,18,32.77619752528211,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.033, 'e': 1.0231902731875208e-05}",20,16,7.482128343666531,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.033, 'e': 1.013009359863071e-05}",25,2,34.43907725272033,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.033, 'e': 1.0029297483187848e-05}",30,17,22.835931737791725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.033, 'e': 9.929504305851081e-06}",30,0,37.64450616314794,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",30,9,31.193315870981674,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,2,28.24396466123385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,15.819454996674073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,8,22.196073811396754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,2,27.77499543169808,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,28.64724647095858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",30,14,24.111424400461438,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,16,6.947901295108875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,9,27.860603369650335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,8,37.00165407785733,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
